SystemMillis,BMETemperature,BMEPressure,BMEApproximateAlt,BNO Quat W, BNO Quat X,BNO Quat Y,BNO Quat Z,BNO Gyro X,BNO Gyro Y,BNO Gyro Z,BNO Accel X,BNO Accel Y,BNO Accel Z,BNO_Grav_X,BNO_Grav_Y,BNO_Grav_Z,BNO CALIBRATION sys,BNOGyro,BNOAccel,BNOMagnitude,ALGOPos1,ALGOPos2,GPSHour,GPSmin,GPSsec,GPSmilli,GPSday,GPSmonth,GPSyear,GPSFix,GPSfixquality_3d,GPSLat,GPSlong,GPSSpeed,GPSAngle,GPSAlt,GPSSatNum
30067,35.36,808.97,1859.32,0.2975,-0.6266,0.3184,0.6462,-11.63,-1.75,2.31,-9.70,0.23,-0.03,-9.79,0.38,0.12,0,0,0,1,0.00,0.00,,,,,,,,,,,,,,,
30568,35.34,809.08,1858.17,0.2850,-0.6382,0.2877,0.6548,-3.56,-1.69,-0.69,-9.68,-0.34,0.01,-9.80,0.11,0.19,0,0,0,1,0.00,0.00,,,,,,,,,,,,,,,
31068,35.33,809.17,1857.27,0.2767,-0.6443,0.2726,0.6588,1.62,-0.37,-0.81,-9.78,0.23,0.24,-9.80,0.02,0.20,0,0,0,1,0.00,0.00,,,,,,,,,,,,,,,
31569,35.32,809.24,1856.60,0.2685,-0.6560,0.2593,0.6560,1.06,1.12,-2.25,-9.80,0.10,0.03,-9.80,-0.11,0.04,0,0,0,1,0.00,0.00,,,,,,,,,,,,,,,
32069,35.31,809.34,1855.65,0.2509,-0.6661,0.2545,0.6546,-9.56,2.87,0.00,-9.79,0.19,0.00,-9.80,-0.01,-0.16,0,0,0,1,0.00,0.00,,,,,,,,,,,,,,,
32569,35.29,809.45,1854.48,0.2435,-0.6680,0.2505,0.6570,-15.25,2.37,2.44,-9.80,-0.06,0.23,-9.80,0.03,-0.17,0,0,0,1,0.00,0.00,,,,,,,,,,,,,,,
33069,35.26,809.54,1853.61,0.2266,-0.6714,0.2427,0.6625,-6.37,-0.37,-0.13,-9.69,0.27,-0.32,-9.80,0.16,-0.19,0,0,0,1,0.00,0.00,,,,,,,,,,,,,,,
33569,35.25,809.69,1852.16,0.2089,-0.6705,0.2108,0.6799,-14.00,-1.31,-0.56,-10.00,-0.07,0.32,-9.80,0.06,0.11,0,0,0,1,0.00,0.00,,,,,,,,,,,,,,,
34071,35.21,809.77,1851.30,0.1921,-0.6736,0.1886,0.6884,-19.25,-4.06,1.31,-10.03,0.16,-0.10,-9.80,0.00,0.21,0,0,0,1,0.00,0.00,,,,,,,,,,,,,,,
34571,35.19,809.86,1850.40,0.1750,-0.6761,0.1629,0.6969,-9.81,-1.69,-3.37,-9.72,0.01,0.46,-9.80,-0.09,0.32,0,0,0,1,0.00,0.00,,,,,,,,,,,,,,,
35072,35.15,809.94,1849.57,0.1580,-0.6810,0.1430,0.7006,-16.56,-1.00,1.62,-10.06,0.26,-0.01,-9.80,-0.14,0.30,0,0,0,1,0.00,0.00,,,,,,,,,,,,,,,
35574,35.13,810.04,1848.59,0.1431,-0.6866,0.1376,0.6994,-0.88,0.19,-1.62,-9.88,-0.02,0.27,-9.80,-0.04,0.18,0,0,0,1,0.00,0.00,,,,,,,,,,,,,,,
36074,35.10,810.12,1847.86,0.1238,-0.6940,0.1186,0.6992,-13.69,-2.06,0.81,-9.78,0.20,-0.11,-9.80,-0.05,0.08,0,0,0,1,0.00,0.00,,,,,,,,,,,,,,,
36575,35.08,810.20,1847.05,0.1075,-0.6956,0.1033,0.7028,-5.00,0.56,-1.25,-9.71,-0.07,0.02,-9.80,-0.04,0.10,0,0,0,1,0.00,0.00,,,,,,,,,,,,,,,
37075,35.05,810.27,1846.33,0.0861,-0.6970,0.0809,0.7073,-6.19,-2.06,0.81,-9.84,0.12,-0.09,-9.80,-0.05,0.15,0,0,0,1,0.00,0.00,,,,,,,,,,,,,,,
37576,35.03,810.38,1845.23,0.0715,-0.6987,0.0632,0.7091,-1.69,0.19,-1.75,-9.73,-0.29,0.14,-9.80,-0.10,0.15,0,0,0,1,0.00,0.00,,,,,,,,,,,,,,,
38076,35.01,810.44,1844.60,0.0533,-0.7010,0.0429,0.7098,-4.00,-2.06,-0.88,-9.78,-0.01,-0.02,-9.80,-0.13,0.13,0,0,0,1,0.00,0.00,,,,,,,,,,,,,,,
38576,34.98,810.56,1843.40,0.0328,-0.7001,0.0229,0.7129,-8.75,-2.25,0.13,-9.79,-0.31,0.20,-9.80,-0.13,0.18,0,0,0,1,0.00,0.00,,,,,,,,,,,,,,,
39077,34.96,810.66,1842.43,0.0162,-0.7002,0.0087,0.7137,-3.62,0.25,-0.81,-9.61,0.32,0.36,-9.80,-0.10,0.18,0,0,0,1,981.33,0.00,,,,,,,,,,,,,,,
39578,34.95,810.72,1841.85,-0.0035,-0.7002,-0.0035,0.7139,-10.44,-0.06,3.12,-9.70,-0.16,0.18,-9.80,0.00,0.19,0,0,0,1,981.33,0.00,,,,,,,,,,,,,,,
40078,34.93,810.82,1840.86,-0.0287,-0.6998,-0.0198,0.7134,2.06,-1.06,-1.75,-9.71,0.26,0.04,-9.80,0.11,0.19,0,0,0,1,981.33,0.00,,,,,,,,,,,,,,,
40578,34.91,810.90,1840.08,-0.0413,-0.7019,-0.0310,0.7104,-15.81,3.37,3.12,-9.86,0.15,0.13,-9.80,0.14,0.12,0,0,0,1,981.33,0.00,,,,,,,,,,,,,,,
41079,34.89,811.00,1839.06,-0.0496,-0.7039,-0.0364,0.7076,10.44,1.19,2.56,-9.94,-0.15,0.14,-9.80,0.18,0.05,0,0,0,1,981.33,0.00,,,,,,,,,,,,,,,
41579,34.86,811.09,1838.18,-0.0592,-0.7059,-0.0389,0.7047,5.31,1.06,0.94,-9.97,-0.15,0.06,-9.80,0.27,0.00,0,0,0,1,981.33,0.00,,,,,,,,,,,,,,,
42079,34.85,811.16,1837.46,-0.0660,-0.7049,-0.0468,0.7047,-10.75,0.44,2.31,-10.00,0.13,0.00,-9.80,0.26,0.01,0,0,0,1,981.33,0.00,,,,,,,,,,,,,,,
42579,34.83,811.23,1836.71,-0.0728,-0.7047,-0.0595,0.7032,-2.75,1.25,-3.69,-9.81,0.11,-0.09,-9.80,0.18,0.00,0,0,0,1,981.33,0.00,,,,,,,,,,,,,,,
43079,34.81,811.32,1835.88,-0.0759,-0.6995,-0.0754,0.7065,0.94,-0.88,-1.37,-9.83,0.19,0.02,-9.80,0.00,0.09,0,0,0,1,981.33,0.00,,,,,,,,,,,,,,,
43579,34.79,811.40,1835.08,-0.0872,-0.6968,-0.0950,0.7056,-3.87,-1.50,-3.81,-9.79,0.22,-0.01,-9.80,-0.12,0.10,0,0,0,1,981.33,0.00,,,,,,,,,,,,,,,
44079,34.77,811.48,1834.26,-0.0936,-0.6918,-0.1080,0.7078,-9.38,-1.31,-0.37,-9.72,-0.23,0.38,-9.80,-0.23,0.19,0,0,0,1,981.33,0.00,,,,,,,,,,,,,,,
44580,34.75,811.57,1833.33,-0.0991,-0.6932,-0.1100,0.7053,0.88,-1.75,1.56,-9.66,-0.16,-0.05,-9.80,-0.17,0.14,0,0,0,1,146.22,0.00,,,,,,,,,,,,,,,
45080,34.73,811.67,1832.38,-0.1180,-0.6938,-0.1138,0.7012,2.94,1.56,3.19,-9.82,-0.11,0.75,-9.80,0.04,0.11,0,0,0,1,146.22,0.00,,,,,,,,,,,,,,,
45581,34.72,811.75,1831.53,-0.1301,-0.6914,-0.1294,0.6988,-1.12,0.62,0.69,-9.89,-0.35,-0.28,-9.80,0.00,0.10,0,0,0,1,146.22,0.00,,,,,,,,,,,,,,,
46081,34.71,811.83,1830.76,-0.1336,-0.6934,-0.1356,0.6949,-4.19,0.00,1.75,-9.65,0.61,0.02,-9.80,-0.03,0.01,0,0,0,1,146.22,0.00,,,,,,,,,,,,,,,
46582,34.70,811.92,1829.88,-0.1510,-0.6879,-0.1381,0.6964,7.62,-0.75,0.69,-9.93,-0.12,0.33,-9.80,0.15,0.15,0,0,0,1,146.22,0.00,,,,,,,,,,,,,,,
47082,34.68,811.95,1829.58,-0.1376,-0.6901,-0.1399,0.6966,-0.94,1.25,0.06,-9.68,-0.49,-0.15,-9.80,-0.05,0.07,0,0,0,1,146.22,0.00,,,,,,,,,,,,,,,
47584,34.67,812.03,1828.73,-0.1508,-0.6930,-0.1395,0.6910,-11.44,-0.94,2.37,-9.53,0.83,0.09,-9.80,0.15,0.00,0,0,0,1,146.22,0.00,,,,,,,,,,,,,,,
48084,34.64,812.13,1827.75,-0.1477,-0.6941,-0.1416,0.6902,1.12,-0.81,-2.44,-9.68,-0.59,-0.20,-9.80,0.09,-0.03,0,0,0,1,146.22,0.00,,,,,,,,,,,,,,,
48584,34.62,812.21,1827.00,-0.1710,-0.6876,-0.1700,0.6849,-5.56,0.44,1.56,-9.65,0.63,0.11,-9.80,0.02,-0.03,0,0,0,1,146.22,0.00,,,,,,,,,,,,,,,
49086,34.60,812.32,1825.91,-0.1874,-0.6860,-0.1805,0.6794,-10.44,2.25,-3.44,-9.53,-0.03,0.03,-9.80,0.10,-0.06,0,0,0,1,146.22,0.00,,,,,,,,,,,,,,,
49586,34.58,812.40,1825.13,-0.1972,-0.6802,-0.2005,0.6769,2.44,1.00,-1.62,-9.73,0.12,0.43,-9.80,-0.03,-0.05,0,0,0,1,146.22,0.00,,,,,,,,,,,,,,,
50087,34.55,812.49,1824.17,-0.2252,-0.6730,-0.2281,0.6666,9.69,0.00,-4.37,-9.57,0.11,-0.06,-9.80,0.00,-0.09,0,0,0,1,146.22,0.00,,,,,,,,,,,,,,,
50587,34.54,812.60,1823.08,-0.2446,-0.6608,-0.2634,0.6589,-10.31,-3.19,-1.56,-9.66,-0.03,-0.21,-9.80,-0.23,-0.11,0,0,0,1,146.22,0.00,,,,,,,,,,,,,,,
51087,34.52,812.69,1822.17,-0.2642,-0.6463,-0.2939,0.6528,-3.94,0.31,-1.19,-9.63,-0.28,0.05,-9.79,-0.41,-0.08,0,0,0,1,146.22,0.00,,,,,,,,,,,,,,,
51588,34.51,812.79,1821.22,-0.2821,-0.6392,-0.3073,0.6461,5.06,1.19,-0.75,-9.85,0.02,-0.23,-9.79,-0.35,-0.06,0,0,0,1,146.22,0.00,,,,,,,,,,,,,,,
52088,34.49,812.92,1819.96,-0.2907,-0.6365,-0.3115,0.6429,-0.31,-0.06,1.62,-9.98,-0.35,-0.03,-9.80,-0.29,-0.04,0,0,0,1,146.22,0.00,,,,,,,,,,,,,,,
52588,34.47,813.03,1818.78,-0.3174,-0.6258,-0.3246,0.6343,13.56,-4.37,-0.06,-10.07,-0.03,-0.42,-9.80,-0.14,0.05,0,0,0,1,146.22,0.00,,,,,,,,,,,,,,,
53088,34.45,813.13,1817.85,-0.3412,-0.6110,-0.3439,0.6262,-4.00,-3.56,-2.87,-9.71,0.03,-0.07,-9.80,-0.13,0.16,0,0,0,1,146.22,0.00,,,,,,,,,,,,,,,
53588,34.44,813.26,1816.51,-0.3748,-0.5865,-0.3612,0.6205,-16.31,-4.44,3.75,-10.07,0.33,0.01,-9.79,-0.08,0.50,0,0,0,1,146.22,0.00,,,,,,,,,,,,,,,
54088,34.42,813.33,1815.87,-0.3943,-0.5873,-0.3691,0.6027,-0.37,1.06,0.44,-9.93,-0.34,0.12,-9.79,0.17,0.36,0,0,0,1,146.22,0.00,,,,,,,,,,,,,,,
54589,34.40,813.43,1814.84,-0.4116,-0.5889,-0.3718,0.5880,-9.50,2.56,7.81,-9.61,0.47,0.03,-9.79,0.47,0.29,0,0,0,1,146.22,0.00,,,,,,,,,,,,,,,
55089,34.38,813.51,1814.05,-0.4236,-0.5869,-0.3879,0.5707,-5.50,0.25,-1.31,-9.53,-0.18,0.21,-9.79,0.53,0.09,0,0,0,1,146.22,0.00,,,,,,,,,,,,,,,
55589,34.37,813.65,1812.62,-0.4457,-0.5610,-0.4170,0.5592,-24.00,2.12,-1.25,-9.69,0.43,0.68,-9.79,0.33,0.22,0,0,0,1,146.22,0.00,,,,,,,,,,,,,,,
56091,34.35,813.74,1811.77,-0.4449,-0.5571,-0.4379,0.5475,-7.44,4.87,-3.06,-9.64,0.00,-0.23,-9.80,0.15,-0.04,0,0,0,1,146.22,0.00,,,,,,,,,,,,,,,
56592,34.32,813.85,1810.65,-0.4326,-0.5598,-0.4525,0.5428,2.06,3.56,0.25,-9.65,0.10,0.01,-9.79,-0.06,-0.35,0,0,0,1,146.22,0.00,,,,,,,,,,,,,,,
57093,34.30,813.96,1809.54,-0.4459,-0.5541,-0.4601,0.5314,-1.75,1.31,0.81,-9.72,-0.09,-0.27,-9.79,0.05,-0.37,0,0,0,1,146.22,0.00,,,,,,,,,,,,,,,
57593,34.28,814.08,1808.38,-0.4421,-0.5572,-0.4582,0.5330,1.56,-2.06,5.25,-9.96,-0.30,-0.52,-9.79,0.04,-0.40,0,0,0,1,146.22,0.00,,,,,,,,,,,,,,,
58093,34.27,814.18,1807.36,-0.4570,-0.5522,-0.4488,0.5337,-3.06,-3.94,4.00,-10.07,0.11,0.22,-9.80,0.25,-0.12,0,0,0,1,146.22,0.00,,,,,,,,,,,,,,,
58593,34.24,814.30,1806.17,-0.4808,-0.5331,-0.4538,0.5278,-2.19,-1.12,-0.25,-10.06,0.42,0.12,-9.79,0.33,0.19,0,0,0,1,146.22,0.00,,,,,,,,,,,,,,,
59093,34.22,814.41,1805.09,-0.4910,-0.5197,-0.4686,0.5189,-5.50,-1.81,-4.00,-10.18,0.43,-0.80,-9.80,0.23,0.20,0,0,0,1,146.22,0.00,,,,,,,,,,,,,,,
59593,34.19,814.49,1804.26,-0.4963,-0.5019,-0.4826,0.5186,-19.06,-0.56,-2.12,-9.81,0.15,0.40,-9.80,-0.02,0.29,0,0,0,1,146.22,0.00,,,,,,,,,,,,,,,
60095,34.17,814.58,1803.39,-0.4951,-0.5038,-0.4907,0.5103,-6.25,-0.88,-3.62,-9.98,-0.15,-0.58,-9.80,-0.02,0.09,0,0,0,1,146.22,0.00,,,,,,,,,,,,,,,
60595,34.16,814.69,1802.35,-0.4982,-0.4899,-0.5003,0.5114,-12.81,-2.25,-0.06,-9.93,-0.07,0.51,-9.80,-0.23,0.19,0,0,0,1,146.22,0.00,,,,,,,,,,,,,,,
61097,34.13,814.79,1801.34,-0.5109,-0.4846,-0.4988,0.5053,1.94,1.31,0.37,-9.73,0.09,-0.13,-9.80,-0.08,0.31,0,0,0,1,146.22,0.00,,,,,,,,,,,,,,,
61597,34.11,814.88,1800.41,-0.5074,-0.4920,-0.5065,0.4939,6.25,-0.94,1.94,-9.77,-0.42,0.23,-9.80,0.00,0.02,0,0,0,1,146.22,0.00,,,,,,,,,,,,,,,
62097,34.09,814.97,1799.52,-0.5191,-0.4824,-0.5121,0.4854,-1.87,1.06,2.62,-9.69,0.06,0.04,-9.80,0.04,0.09,0,0,0,1,146.22,0.00,,,,,,,,,,,,,,,
62597,34.06,815.08,1798.49,-0.5215,-0.4891,-0.5187,0.4687,-21.25,1.25,2.94,-9.69,0.08,-0.16,-9.80,0.23,-0.16,0,0,0,1,146.22,0.00,,,,,,,,,,,,,,,
63098,34.05,815.17,1797.56,-0.5303,-0.4764,-0.5203,0.4702,-9.88,0.81,0.56,-9.73,-0.17,0.45,-9.80,0.15,0.04,0,0,0,1,146.22,0.00,,,,,,,,,,,,,,,
63598,34.02,815.27,1796.58,-0.5344,-0.4671,-0.5322,0.4615,-12.13,1.56,-1.37,-9.72,0.16,-0.63,-9.80,0.07,-0.02,0,0,0,0,146.22,0.00,,,,,,,,,,,,,,,
64098,34.00,815.33,1795.94,-0.5408,-0.4549,-0.5469,0.4489,-1.94,0.56,-0.94,-9.78,0.14,0.17,-9.80,0.00,-0.11,3,0,0,0,146.22,0.00,20,29,0,0,13,4,24,1,0,46.4152,-119.0139,3.49,115.23,1832.30,10.00
64600,33.99,815.45,1794.82,-0.5447,-0.4461,-0.5534,0.4450,-11.44,1.37,-0.56,-9.80,0.15,-0.23,-9.80,-0.06,-0.10,3,0,0,0,146.22,0.00,,,,,,,,,,,,,,,
65100,33.96,815.52,1794.09,-0.5502,-0.4423,-0.5613,0.4319,-7.12,-1.06,-1.19,-9.75,0.01,0.27,-9.80,0.01,-0.20,2,0,0,0,146.22,0.00,,,,,,,,,,,,,,,
65600,33.94,815.66,1792.67,-0.5635,-0.4301,-0.5588,0.4304,-0.75,-2.31,1.69,-9.85,-0.11,0.25,-9.80,0.03,0.05,2,0,0,0,146.22,0.00,,,,,,,,,,,,,,,
66102,33.92,815.75,1791.76,-0.5720,-0.4233,-0.5632,0.4200,-0.44,-0.31,1.00,-9.79,0.04,-0.08,-9.80,0.11,0.07,2,0,0,0,146.22,0.00,,,,,,,,,,,,,,,
66603,33.90,815.87,1790.65,-0.5847,-0.4096,-0.5647,0.4142,-7.12,-3.75,-0.69,-9.85,-0.10,0.20,-9.80,0.10,0.26,3,0,0,0,146.22,0.00,,,,,,,,,,,,,,,
67103,33.88,815.95,1789.85,-0.5847,-0.3954,-0.5793,0.4075,-12.00,0.31,-1.69,-9.84,0.07,-0.16,-9.80,-0.09,0.15,3,0,0,0,146.22,0.00,,,,,,,,,,,,,,,
67603,33.86,816.02,1789.16,-0.5875,-0.3815,-0.5930,0.3972,2.00,-0.69,-0.88,-9.82,-0.23,0.03,-9.80,-0.22,0.05,3,0,0,0,146.22,0.00,,,,,,,,,,,,,,,
68103,33.84,816.11,1788.27,-0.5987,-0.3735,-0.5937,0.3866,-1.25,-0.44,0.56,-9.81,0.33,-0.01,-9.80,-0.11,0.15,3,0,0,0,146.22,0.00,,,,,,,,,,,,,,,
68603,33.82,816.21,1787.26,-0.5964,-0.3788,-0.5970,0.3799,-1.19,0.37,1.31,-9.73,-0.13,-0.03,-9.80,-0.01,0.00,3,0,0,0,146.22,0.00,,,,,,,,,,,,,,,
69104,33.80,816.32,1786.15,-0.6053,-0.3815,-0.5928,0.3696,4.50,0.94,3.50,-9.75,0.10,0.29,-9.80,0.23,0.05,3,0,0,0,146.22,0.00,,,,,,,,,,,,,,,
69604,33.78,816.39,1785.48,-0.6082,-0.3843,-0.5931,0.3616,10.94,0.37,3.44,-9.81,0.00,-0.23,-9.79,0.37,0.00,2,0,0,0,146.22,0.00,,,,,,,,,,,,,,,
70105,33.77,816.51,1784.21,-0.6106,-0.3820,-0.5944,0.3577,1.94,0.75,1.56,-9.73,0.19,0.33,-9.79,0.40,0.01,2,0,0,0,146.22,0.00,,,,,,,,,,,,,,,
70606,33.74,816.63,1783.07,-0.6089,-0.3813,-0.5936,0.3627,9.00,0.88,-0.13,-9.81,0.28,-0.19,-9.80,0.33,0.04,1,0,0,0,146.22,0.00,,,,,,,,,,,,,,,
71106,33.73,816.68,1782.57,-0.6059,-0.3748,-0.5980,0.3672,2.75,2.62,-1.25,-9.74,0.17,0.06,-9.80,0.14,0.03,1,0,0,0,146.22,0.00,,,,,,,,,,,,,,,
71606,33.70,816.80,1781.42,-0.6050,-0.3688,-0.5997,0.3718,3.31,-0.19,-3.87,-9.91,0.20,0.01,-9.80,0.00,0.08,2,0,0,0,146.22,0.00,,,,,,,,,,,,,,,
72106,33.68,816.88,1780.58,-0.5992,-0.3660,-0.6024,0.3796,-2.06,0.56,-1.25,-9.82,0.01,-0.13,-9.80,-0.18,0.06,2,0,0,0,146.22,0.00,,,,,,,,,,,,,,,
72606,33.66,817.01,1779.29,-0.6003,-0.3685,-0.5998,0.3795,-0.88,0.31,-0.19,-9.83,0.17,0.05,-9.80,-0.12,0.08,3,0,0,0,146.22,0.00,,,,,,,,,,,,,,,
73108,33.64,817.11,1778.32,-0.5987,-0.3734,-0.5963,0.3828,-2.94,-0.56,1.12,-9.69,-0.15,0.07,-9.80,-0.09,0.09,3,0,0,0,146.22,0.00,,,,,,,,,,,,,,,
73608,33.63,817.21,1777.33,-0.5964,-0.3801,-0.5971,0.3784,-0.56,3.00,0.88,-9.77,0.24,-0.13,-9.80,0.01,-0.02,3,0,0,0,146.22,0.00,,,,,,,,,,,,,,,
74109,33.61,817.29,1776.54,-0.5969,-0.3823,-0.5966,0.3763,-8.06,0.44,2.50,-9.72,-0.11,0.04,-9.80,0.07,-0.04,3,0,0,0,146.22,0.00,,,,,,,,,,,,,,,
74609,33.59,817.39,1775.50,-0.5972,-0.3828,-0.5965,0.3755,12.06,2.25,-0.31,-9.50,0.00,0.00,-9.80,0.09,-0.04,1,0,0,0,146.22,0.00,,,,,,,,,,,,,,,
75109,33.57,817.47,1774.71,-0.5972,-0.3885,-0.5944,0.3730,-8.94,2.25,2.62,-9.92,0.28,-0.15,-9.80,0.20,-0.08,0,0,0,0,146.22,0.00,,,,,,,,,,,,,,,
75609,33.55,817.58,1773.69,-0.5902,-0.3950,-0.5845,0.3925,-2.75,-2.00,0.69,-9.86,-0.44,0.13,-9.80,0.06,0.05,1,0,0,0,146.22,0.00,,,,,,,,,,,,,,,
76109,33.53,817.66,1772.85,-0.5873,-0.4060,-0.5745,0.4002,5.94,-0.88,0.56,-9.81,0.27,0.04,-9.80,0.16,0.09,1,0,0,0,146.22,0.00,,,,,,,,,,,,,,,
76609,33.52,817.75,1771.92,-0.5815,-0.4142,-0.5635,0.4158,14.19,-1.75,0.37,-9.78,-0.10,0.28,-9.80,0.12,0.21,2,0,0,0,146.22,0.00,,,,,,,,,,,,,,,
77111,33.50,817.88,1770.71,-0.5747,-0.4252,-0.5577,0.4218,16.69,-1.00,-0.81,-9.80,0.31,0.00,-9.80,0.17,0.16,2,0,0,0,146.22,0.00,,,,,,,,,,,,,,,
77611,33.48,817.94,1770.04,-0.5623,-0.4391,-0.5482,0.4363,-0.19,0.00,1.00,-9.82,-0.24,0.11,-9.80,0.14,0.12,3,0,0,0,146.22,0.00,,,,,,,,,,,,,,,
78111,33.46,818.05,1769.04,-0.5491,-0.4498,-0.5430,0.4487,8.81,1.56,-0.94,-9.74,-0.10,-0.04,-9.80,0.06,0.05,2,0,0,0,146.22,0.00,,,,,,,,,,,,,,,
78612,33.44,818.17,1767.82,-0.5347,-0.4651,-0.5324,0.4629,-13.38,-1.31,-0.88,-9.80,0.14,0.16,-9.80,0.04,0.00,1,0,0,0,146.22,0.00,,,,,,,,,,,,,,,
79113,33.43,818.25,1767.02,-0.5218,-0.4754,-0.5229,0.4777,9.63,-1.25,-3.31,-9.71,-0.04,0.03,-9.80,-0.03,0.00,0,0,0,0,146.22,0.00,,,,,,,,,,,,,,,
79613,33.41,818.34,1766.13,-0.5113,-0.4885,-0.5101,0.4896,5.87,-0.44,2.12,-9.74,0.22,0.04,-9.80,0.00,0.02,0,0,0,0,146.22,0.00,,,,,,,,,,,,,,,
80113,33.39,818.44,1765.14,-0.4996,-0.5022,-0.4928,0.5054,7.00,0.31,-2.06,-9.76,-0.08,-0.01,-9.80,0.03,0.09,0,0,0,0,146.22,0.00,,,,,,,,,,,,,,,
80614,33.37,818.54,1764.19,-0.4894,-0.5131,-0.4824,0.5143,0.06,-0.31,0.44,-9.73,0.27,0.10,-9.80,0.05,0.07,0,0,0,0,146.22,0.00,,,,,,,,,,,,,,,
81115,33.36,818.66,1762.92,-0.4776,-0.5261,-0.4665,0.5268,4.06,-0.50,0.69,-9.78,-0.31,0.35,-9.80,0.10,0.10,0,0,0,0,146.22,0.00,,,,,,,,,,,,,,,
81616,33.34,818.74,1762.21,-0.4662,-0.5357,-0.4584,0.5344,17.75,-0.37,-0.56,-9.75,0.24,-0.12,-9.80,0.09,0.05,0,0,0,0,146.22,0.00,,,,,,,,,,,,,,,
82118,33.32,818.84,1761.19,-0.4569,-0.5464,-0.4470,0.5411,6.00,0.88,1.00,-9.76,0.10,0.10,-9.80,0.15,0.03,0,0,0,0,146.22,0.00,,,,,,,,,,,,,,,
82618,33.30,818.92,1760.22,-0.4396,-0.5595,-0.4315,0.5545,8.00,0.50,0.88,-9.78,-0.11,0.11,-9.80,0.13,0.01,0,0,0,0,146.22,0.00,,,,,,,,,,,,,,,
83118,33.28,819.03,1759.33,-0.4316,-0.5654,-0.4219,0.5622,3.75,-1.56,-2.00,-9.73,0.28,0.18,-9.80,0.13,0.04,0,0,0,0,146.22,0.00,,,,,,,,,,,,,,,
83619,33.26,819.13,1758.33,-0.4189,-0.5721,-0.4094,0.5741,-7.25,-0.94,0.94,-9.72,0.12,-0.02,-9.80,0.09,0.10,0,0,0,0,146.22,0.00,,,,,,,,,,,,,,,
84120,33.24,819.26,1757.07,-0.3966,-0.5823,-0.3934,0.5906,-1.87,0.88,0.50,-9.75,-0.17,0.18,-9.80,-0.02,0.11,0,0,0,0,146.22,0.00,,,,,,,,,,,,,,,
84621,33.22,819.32,1756.46,-0.3900,-0.5883,-0.3838,0.5954,9.00,-0.06,-2.56,-9.87,0.10,0.20,-9.80,0.01,0.12,0,0,0,0,146.22,0.00,,,,,,,,,,,,,,,
85121,33.21,819.42,1755.42,-0.3737,-0.5963,-0.3727,0.6050,-0.62,1.19,2.81,-9.75,0.01,0.05,-9.80,-0.04,0.10,0,0,0,0,146.22,0.00,,,,,,,,,,,,,,,
85622,33.19,819.51,1754.53,-0.3563,-0.6090,-0.3535,0.6142,8.38,0.06,-0.62,-9.73,-0.22,0.26,-9.80,0.00,0.08,0,0,0,0,146.22,0.00,,,,,,,,,,,,,,,
86123,33.17,819.61,1753.53,-0.3470,-0.6166,-0.3442,0.6172,7.81,1.81,-1.50,-9.80,0.11,0.15,-9.80,0.03,0.02,0,0,0,0,146.22,0.00,,,,,,,,,,,,,,,
86623,33.16,819.72,1752.45,-0.3342,-0.6254,-0.3285,0.6239,0.50,0.81,4.06,-9.77,0.06,0.30,-9.80,0.08,0.01,0,0,0,0,146.22,0.00,,,,,,,,,,,,,,,
87125,33.14,819.84,1751.25,-0.3243,-0.6331,-0.3140,0.6288,10.44,0.06,-2.37,-9.73,-0.09,-0.08,-9.80,0.14,0.01,0,0,0,0,146.22,0.00,,,,,,,,,,,,,,,
87625,33.12,819.93,1750.35,-0.3199,-0.6370,-0.3057,0.6312,9.19,0.69,1.62,-9.92,0.26,-0.18,-9.80,0.21,0.01,0,0,0,0,146.22,0.00,,,,,,,,,,,,,,,
88126,33.10,820.03,1749.43,-0.3012,-0.6437,-0.2887,0.6415,16.19,0.56,2.44,-9.84,-0.11,0.36,-9.80,0.17,0.04,0,0,0,0,146.22,0.00,,,,,,,,,,,,,,,
88626,33.08,820.11,1748.63,-0.2914,-0.6469,-0.2808,0.6464,12.94,-0.56,-2.44,-9.72,0.04,0.08,-9.80,0.13,0.05,0,0,0,0,146.22,0.00,,,,,,,,,,,,,,,
89126,33.07,820.20,1747.73,-0.2706,-0.6542,-0.2604,0.6564,16.12,-0.50,2.12,-9.84,0.09,-0.02,-9.80,0.12,0.08,0,0,0,0,146.22,0.00,,,,,,,,,,,,,,,
89627,33.05,820.28,1746.94,-0.2528,-0.6586,-0.2474,0.6641,10.06,-0.06,0.44,-9.87,-0.24,-0.05,-9.80,0.04,0.09,0,0,0,0,146.22,0.00,,,,,,,,,,,,,,,
90129,33.04,820.39,1745.89,-0.2399,-0.6632,-0.2327,0.6696,3.75,-0.06,-2.62,-9.79,0.14,0.02,-9.80,0.06,0.11,0,0,0,0,146.22,0.00,,,,,,,,,,,,,,,
90630,33.01,820.52,1744.57,-0.2227,-0.6672,-0.2184,0.6765,2.12,-1.00,1.56,-9.76,0.10,0.02,-9.80,0.01,0.14,0,0,0,0,146.22,0.00,,,,,,,,,,,,,,,
91131,33.00,820.63,1743.49,-0.2055,-0.6736,-0.2003,0.6811,8.19,-0.75,0.50,-9.83,-0.21,0.21,-9.80,0.03,0.12,0,0,0,0,146.22,0.00,,,,,,,,,,,,,,,
